,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,last_updated
555,4944,Tellor,TRB,tellor,51,2019-11-19T00:00:00.000Z,"['mineable', 'defi', 'oracles', 'framework-ventures-portfolio', 'polygon-ecosystem', 'web3']",,2354041.81834009,2386719.67291295,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x88dF592F8eb5D7Bd38bFeF7dEb0fBc02cf3778a0'}",556,,,2022-04-21T16:00:00.000Z,21.482214773756702,6224518.63897622,11.5913,-0.55424871,1.6145603,5.66360019,2.04174563,12.82371868,-8.30267561,50570031.92798658,0.0026,51272024.62,2022-04-21T16:00:00.000Z
556,2638,Cortex,CTXC,cortex,25,2018-04-16T00:00:00.000Z,"['mineable', 'platform', 'iot', 'smart-contracts', 'kenetic-capital-portfolio']",299792458.0,193825436.9375,299792458.0,,557,,,2022-04-21T16:00:00.000Z,0.26053474144629396,8060102.57988583,-19.6106,-0.61150469,1.27979746,-4.99017599,1.88733633,1.56571595,-18.07320604,50498260.09822652,0.0026,78106350.53,2022-04-21T16:00:00.000Z
557,2212,Quantstamp,QSP,quantstamp,12,2017-11-21T00:00:00.000Z,"['cybersecurity', 'smart-contracts', 'kenetic-capital-portfolio']",,713801946.7046682,976442388.321185,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x99ea4db9ee77acd40b119bd1dc4e33e1c070b80d'}",558,,,2022-04-21T16:00:00.000Z,0.07052798744831601,719606.37578292,-35.8444,-0.20562614,1.72328282,17.39082668,47.03214301,30.09646926,125.44955844,50343014.73777037,0.0026,68866516.51,2022-04-21T16:00:00.000Z
558,4078,Super Zero Protocol,SERO,super-zero-protocol,13,2019-07-19T00:00:00.000Z,['privacy'],647367590.0,351675851.0,623138912.0,,559,,,2022-04-21T16:00:00.000Z,0.1430232574630971,1555468.35333752,-17.7606,0.36051375,1.21684085,-13.29084658,28.175338,57.64764384,37.58803506,50297825.781126775,0.0026,92588621.5,2022-04-21T16:00:00.000Z
559,2062,Aion,AION,aion,19,2017-10-18T00:00:00.000Z,"['mineable', 'marketplace', 'ai-big-data', 'payments']",,501505081.0,501505081.0,,560,,,2022-04-21T16:01:00.000Z,0.10010881822229904,10974164.81224389,31.8939,0.19086426,11.23365217,11.11940055,9.68415201,15.37691741,-4.89483535,50205080.99138836,0.0026,50205080.99,2022-04-21T16:01:00.000Z
560,5841,NEST Protocol,NEST,nest-protocol,36,2020-07-14T00:00:00.000Z,"['defi', 'oracles']",10000000000.0,2005474260.8981013,9978035000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x04abeda201850ac0124161f037efd70c74ddc74c'}",561,1832813324.0,45825952.18346799,2022-04-21T16:00:00.000Z,0.025003065824213744,6170390.08986968,10.0559,-0.98148944,-8.37794092,-8.73548731,34.93452445,24.4216563,111.44825053,50143004.954001635,0.0,250030658.24,2022-04-21T16:00:00.000Z
561,6833,Litentry,LIT,litentry,33,2020-09-01T00:00:00.000Z,"['ethereum-ecosystem', 'substrate', 'polkadot', 'polkadot-ecosystem', 'injective-ecosystem']",100000000.0,34868771.38,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb59490ab09a0f526cc7305822ac65f2ab12f9723'}",562,,,2022-04-21T16:00:00.000Z,1.430744027332117,13128496.08468638,-21.2737,-0.65212236,2.42231588,7.86521382,7.82324715,2.27382043,-31.44895105,49888286.392344065,0.0026,143074402.73,2022-04-21T16:00:00.000Z
562,6957,AllianceBlock,ALBT,allianceblock,43,2020-09-08T00:00:00.000Z,"['avalanche-ecosystem', 'exnetwork-capital-portfolio', 'injective-ecosystem']",1000000000.0,232955783.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x00a8b738E453fFd858a7edf03bcCfe20412f0Eb0'}",563,,,2022-04-21T16:00:00.000Z,0.213832488057444,593335.84590404,9.7732,0.40273249,3.50799247,1.57319873,-9.0605487,-16.20815895,-50.01085178,49813514.686260015,0.0,213832488.06,2022-04-21T16:00:00.000Z
563,7960,Venus XVS,vXVS,venus-xvs,1,2020-12-12T00:00:00.000Z,['bnb-chain'],,224433925.0,224433925.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x151B1e2635A717bcDc836ECd6FbB62B674FE3E1D'}",564,,,2022-04-21T16:00:00.000Z,0.22138434509000934,0.0,0.0,1.28514596,2.21567878,8.29341703,16.27663637,21.64235597,38.67178641,49686157.50210527,0.0,49686157.5,2022-04-21T16:00:00.000Z
564,5865,FIO Protocol,FIO,fio-protocol,22,2020-07-19T00:00:00.000Z,"['collectibles-nfts', 'wallet']",1000000000.0,489104945.0991094,821141983.1970962,,565,,,2022-04-21T16:00:00.000Z,0.10152184637323551,33330922.24088386,67.5128,-0.31566545,-0.85189345,9.82567318,9.22739464,8.27055005,-11.98181481,49654837.09674157,0.0026,101521846.37,2022-04-21T16:00:00.000Z
565,5060,XeniosCoin,XNC,xenioscoin,4,2019-12-19T00:00:00.000Z,[],110000000.0,76274958.05368,100413374.0,,566,,,2022-04-21T16:00:00.000Z,0.649672880852814,12707.69282677,-0.366,-0.00736259,-0.00347824,-0.00564037,-0.02154537,-18.4880302,-53.52536256,49553771.735661834,0.0,71464016.89,2022-04-21T16:00:00.000Z
566,3175,Maro,MARO,maro,2,2018-08-14T00:00:00.000Z,"['media', 'content-creation']",1000000000.0,711697216.0,956559371.0,,567,,,2022-04-21T16:00:00.000Z,0.06958788812030647,457621.82808207,-1.8116,-0.7851091,1.58324858,5.34478496,-2.84136598,2.4835273,-10.05895043,49525506.24254159,0.0025,69587888.12,2022-04-21T16:00:00.000Z
567,5939,Wrapped NXM,WNXM,wrapped-nxm,61,2020-07-28T00:00:00.000Z,"['insurance', 'wrapped-tokens']",1676964.0,1676964.0,1676964.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0d438f3b5175bebc262bf23753c1e53d03432bde'}",568,,,2022-04-21T16:00:00.000Z,29.36328935176285,2717576.79844051,50.3797,0.13406506,3.8966267,7.45615618,-3.3370203,5.10201856,-36.34595945,49241179.16448964,0.0025,49241179.16,2022-04-21T16:00:00.000Z
568,5299,HyperDAO,HDAO,hyperdao,6,2020-03-12T00:00:00.000Z,[],5000000000.0,3399999999.9081397,5000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x74faab6986560fd1140508e4266d8a7b87274ffd'}",569,,,2022-04-21T16:00:00.000Z,0.01412208576541562,336378.53442726,24.2752,0.84582772,-1.32678606,-5.93127687,-8.3384211,-25.3988811,-46.76901413,48015091.601115845,0.0,70610428.83,2022-04-21T16:00:00.000Z
569,2092,NULS,NULS,nuls,54,2017-10-25T00:00:00.000Z,"['mineable', 'platform', 'enterprise-solutions']",210000000.0,99620739.3123732,111697638.27680597,,570,,,2022-04-21T16:00:00.000Z,0.4816953207889366,8370473.12124291,-39.0041,-1.09359894,1.42873552,-0.91588724,15.46756016,8.84499826,4.40858785,47986843.98030464,0.0025,101156017.37,2022-04-21T16:00:00.000Z
570,8191,NFTX,NFTX,nftx,22,2021-01-06T00:00:00.000Z,"['collectibles-nfts', 'defi', 'coinfund-portfolio']",,411156.35316391,650000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x87d73E916D7057945c9BcD8cdd94e42A6F47f776'}",571,,,2022-04-21T16:00:00.000Z,116.5387035686027,1039206.7930116,105.8629,-0.76727235,-3.20773443,9.11517547,17.64647045,30.96449388,6.20339347,47915628.36171663,0.0,75750157.32,2022-04-21T16:00:00.000Z
571,7463,RAMP,RAMP,ramp,39,2020-10-21T00:00:00.000Z,"['defi', 'solana-ecosystem', 'lending-borowing', 'arrington-xrp-capital-portfolio', 'alameda-research-portfolio', 'parafi-capital', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'bnb-chain']",1000000000.0,477806811.6816818,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x33D0568941C0C64ff7e0FB4fbA0B11BD37deEd9f'}",572,131477264.0,13142669.30382298,2022-04-21T16:00:00.000Z,0.0999615363445879,9846452.56464647,141.293,-0.40525762,5.66468436,-0.38361762,21.87010023,3.46960848,-15.22432894,47762302.97161011,0.0,99961536.34,2022-04-21T16:00:00.000Z
572,6216,AXEL,AXEL,axel,3,2020-08-05T00:00:00.000Z,['filesharing'],1000000000.0,283102718.0006794,770933110.5085934,,573,262740225.0,44323846.943361804,2022-04-21T16:00:00.000Z,0.16869836715471262,101349.01155529,32.0088,-0.78520536,-0.29472106,-10.34472846,-12.59128932,-0.89561374,3.80024851,47758966.26377568,0.0,168698367.15,2022-04-21T16:00:00.000Z
573,7224,DODO,DODO,dodo,89,2020-09-29T00:00:00.000Z,"['decentralized-exchange', 'defi', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'cms-holdings-portfolio', 'defiance-capital-portfolio', 'framework-ventures-portfolio', 'alameda-research-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'arbitrum-ecosytem', 'bnb-chain']",1000000000.0,110551965.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd'}",574,,,2022-04-21T16:00:00.000Z,0.42973532444682305,83547887.6913506,10.7611,-0.77375467,3.20818901,10.99204222,-2.4334633,-8.72026486,-31.61567078,47508084.54750883,0.0024,429735324.45,2022-04-21T16:00:00.000Z
574,2490,CargoX,CXO,cargox,4,2018-01-31T00:00:00.000Z,"['logistics', 'polygon-ecosystem']",,207558157.3498277,215119015.62456924,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb6ee9668771a79be7967ee29a63d4184f8097143'}",575,,,2022-04-21T16:00:00.000Z,0.22754779047564183,24240.35041623,-47.6507,-0.53524693,-1.52596029,-5.23859346,-1.0379436,42.268489,33.46368975,47229400.100148894,0.0024,48949856.69,2022-04-21T16:00:00.000Z
575,5893,Frontier,FRONT,frontier,61,2020-09-15T00:00:00.000Z,"['platform', 'defi', 'staking', 'avalanche-ecosystem', 'solana-ecosystem', 'alameda-research-portfolio', 'exnetwork-capital-portfolio', 'injective-ecosystem', 'bnb-chain']",90000000.0,87456250.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf8C3527CC04340b208C854E985240c02F7B7793f'}",576,,,2022-04-21T16:00:00.000Z,0.5359349731779295,10745519.38114239,-37.1323,-0.69016662,2.5316366,5.47065557,-12.33037954,21.62181791,5.12295221,46870862.99799229,0.0024,48234147.59,2022-04-21T16:00:00.000Z
576,2941,CoinEx Token,CET,coinex-token,7,2018-07-17T00:00:00.000Z,"['cosmos-ecosystem', 'decentralized-exchange', 'algorand-ecosystem']",10000000000.0,708633582.211935,3830645898.0,,577,3821229959.42,252102316.24374706,2022-04-21T16:00:00.000Z,0.06597412846674426,517536.10516251,-14.0757,-0.24030609,2.02521363,1.08866414,5.95548515,25.49513426,12.48479142,46751482.988699384,0.0,659741284.67,2022-04-21T16:00:00.000Z
577,3327,SIX,SIX,six,5,2018-09-21T00:00:00.000Z,['payments'],,273776596.0,999999970.0,,578,716331507.5,121703923.73161222,2022-04-21T16:00:00.000Z,0.16989888404652118,4029488.84769777,-40.0347,-0.0296684,-0.96571783,17.31386458,19.54344394,2.26718269,-15.57597097,46514338.13845527,0.0024,169898878.95,2022-04-21T16:00:00.000Z
578,3260,AMO Coin,AMO,amo-coin,2,2018-09-10T00:00:00.000Z,[],,19174109628.32893,19679012761.81035,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x38c87aa89b2b8cd9b95b736e1fa7b612ea972169'}",579,,,2022-04-21T16:00:00.000Z,0.0024202780274186165,2344303.21719751,-71.0495,-0.5527459,-1.18202492,5.93227009,36.85383398,54.24839712,8.7905465,46406676.22876024,0.0,47628682.19,2022-04-21T16:00:00.000Z
579,4134,Akropolis,AKRO,akropolis,62,2019-07-19T00:00:00.000Z,"['defi', 'dao', 'substrate', 'polkadot-ecosystem', 'yield-aggregator', 'yearn-partnerships', 'kenetic-capital-portfolio', 'ledgerprime-portfolio', 'alameda-research-portfolio', 'spartan-group']",,3878577182.5396824,4000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7'}",580,,,2022-04-21T16:00:00.000Z,0.011964093560825822,7750661.04466776,6.1328,-0.33600619,3.04234061,6.11185782,-2.80728755,1.67761543,-19.84079632,46403660.29478897,0.0024,47856374.24,2022-04-21T16:00:00.000Z
580,5410,PARSIQ,PRQ,parsiq,23,2020-04-02T00:00:00.000Z,"['services', 'ai-big-data', 'defi', 'smart-contracts', 'polkadot-ecosystem', 'algorand-ecosystem', 'solana-ecosystem', 'analytics', 'web3', 'bnb-chain']",500000000.0,153312717.17034,310256872.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x362bc847A3a9637d3af6624EeC853618a43ed7D2'}",581,,,2022-04-21T16:00:00.000Z,0.3011348463657909,3058795.68817568,317.7071,0.36849251,7.96327578,8.12761267,11.68313143,-2.20355209,-27.04924869,46167801.53101229,0.0,150567423.18,2022-04-21T16:00:00.000Z
581,4366,MixMarvel,MIX,mixmarvel,18,2019-09-02T00:00:00.000Z,['mvb'],10000000000.0,4699943107.777984,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x5d285f735998f36631f678ff41fb56a10a4d0429'}",582,5350000000.0,52462565.33250354,2022-04-21T16:00:00.000Z,0.009806086978038045,714800.61589276,125.603,-0.62717,-1.34058612,-3.50350894,-19.53475774,-3.16633535,-12.58778779,46088050.90670135,0.0024,98060869.78,2022-04-21T16:00:00.000Z
582,4890,Newscrypto,NWC,newscrypto,28,2019-11-06T00:00:00.000Z,"['education', 'ethereum-ecosystem', 'stellar', 'metaverse', 'bnb-chain']",280000000.0,150400833.69860733,270050481.2686112,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x968f6f898a6df937fc1859b323ac2f14643e3fed'}",583,155384708.22999614,47437815.00129477,2022-04-21T16:00:00.000Z,0.3052926864017959,6043162.80990202,13.5723,0.06886724,7.96005152,36.83142922,22.67789973,38.21874318,3.7159213,45916274.556917585,0.0,85481952.19,2022-04-21T16:00:00.000Z
583,1414,Firo,FIRO,firo,44,2016-10-06T00:00:00.000Z,"['mineable', 'pow', 'medium-of-exchange', 'privacy', 'zero-knowledge-proofs', 'masternodes']",21400000.0,13135887.30022044,12427854.74033085,,584,,,2022-04-21T16:00:00.000Z,3.493916432623676,2613338.13215328,9.9531,-0.26591409,-0.97750576,-8.33390743,-20.17643505,-3.35966357,-11.00130132,45895692.495332845,0.0024,74769811.66,2022-04-21T16:00:00.000Z
584,11150,DeFine,DFA,define,14,2021-08-02T00:00:00.000Z,"['collectibles-nfts', 'entertainment']",500000000.0,56181518.21415582,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x62959c699a52ec647622c91e79ce73344e4099f5'}",585,121686132.0,99312963.16727832,2022-04-21T16:00:00.000Z,0.8161403566289569,21004552.91352393,-12.6578,-0.29555813,-0.8850073,-6.80667617,-56.6246897,-23.06069146,-47.25071646,45852004.31125737,0.0,408070178.31,2022-04-21T16:00:00.000Z
585,16434,Ooki Protocol,OOKI,ooki-protocol,23,2021-12-23T19:59:20.000Z,[],10500000000.0,3341351880.1578774,3821636824.569313,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0De05F6447ab4D22c8827449EE4bA2D5C288379B'}",586,,,2022-04-21T16:00:00.000Z,0.013625569811435763,29729083.29383313,22.5377,-0.13080897,2.86957441,2.85602793,-0.18814875,-11.13021279,0.20820343,45527823.3076633,0.0,143068483.02,2022-04-21T16:00:00.000Z
586,3581,Kleros,PNK,kleros,24,2018-11-01T00:00:00.000Z,"['prediction-markets', 'polygon-ecosystem']",,623489293.9829178,764626704.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x93ed3fbe21207ec2e8f2d3c3de6e058cb73bc04d'}",587,,,2022-04-21T16:00:00.000Z,0.07148674287156812,786146.0204888,50.5957,-1.51653155,3.07756214,-6.10225639,-17.81105201,-13.1727827,-31.21669827,44571218.84213238,0.0023,54660672.58,2022-04-21T16:00:00.000Z
587,8083,Tokenlon Network Token,LON,tokenlon-network-token,40,2020-12-23T00:00:00.000Z,"['decentralized-exchange', 'defi']",200000000.0,44559364.7163315,116298814.85629334,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x0000000000095413afc295d19edeb1ad7b71c952'}",588,18138277.66177574,17845385.22040223,2022-04-21T16:00:00.000Z,0.9838522462366563,3986670.57611371,-6.4397,-0.17497649,-0.52008664,-6.05913583,-0.1507399,-8.40684541,-14.88814777,43839831.06704115,0.0,196770449.25,2022-04-21T16:00:00.000Z
588,6679,WHALE,WHALE,whale,12,2020-08-24T00:00:00.000Z,"['collectibles-nfts', 'social-money']",10000000.0,7701813.4369,10000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9355372396e3F6daF13359B7b607a3374cc638e0'}",589,,,2022-04-21T16:00:00.000Z,5.6846354612598455,811000.56532177,14.7503,-0.43733409,0.68257335,-2.14811504,-7.00911649,-12.92786826,-41.65304935,43782001.77940931,0.0,56846354.61,2022-04-21T16:00:00.000Z
589,2398,SelfKey,KEY,selfkey,36,2018-01-15T00:00:00.000Z,"['platform', 'enterprise-solutions', 'identity']",6000000000.0,5124969445.705637,5999999954.464072,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4cc19356f2d37338b9802aa8e8fc58b0373296e7'}",590,,,2022-04-21T16:00:00.000Z,0.008540091036230204,11906923.07760387,-37.8117,0.10259034,1.23776822,4.52857722,10.77289134,21.84683824,0.39326573,43767705.62422439,0.0023,51240546.22,2022-04-21T16:00:00.000Z
590,1229,DigixDAO,DGD,digixdao,9,2016-04-18T00:00:00.000Z,"['platform', 'stablecoin', 'asset-backed-stablecoin']",,75225.05730568,75225.05730568,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe0b7927c4af23765cb51314a0e0521a9645f0e2a'}",591,,,2022-04-21T16:00:00.000Z,577.2829232446173,114.5512812,152.6592,-1.07653782,277.51229882,44.96406375,1.55362424,12.2930179,7.96432572,43426140.98266681,0.0022,43426140.98,2022-04-21T16:00:00.000Z
591,5226,Paris Saint-Germain Fan Token,PSG,paris-saint-germain-fan-token,20,2020-06-11T00:00:00.000Z,"['sports', 'fan-token']",20000000.0,3111172.0,20000000.0,,592,3111172.0,43306286.01534612,2022-04-21T16:00:00.000Z,13.919605221230494,16711543.29559962,-6.4833,-0.06866044,-1.91868759,1.16862106,5.03433705,-3.32180531,-3.25712446,43306286.01534612,0.0,278392104.42,2022-04-21T16:00:00.000Z
592,1556,Chrono.tech,TIME,chrono-tech,16,2017-02-26T00:00:00.000Z,"['defi', 'bnb-chain']",710112.0,710112.0,710112.81,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x485d17A6f1B8780392d53D64751824253011A260'}",593,710113.0,43241107.569109604,2022-04-21T16:00:00.000Z,60.89327694199318,769541.67298316,-9.0857,-1.03136655,-2.97085788,-1.30526989,-33.47458478,-56.16741663,-80.27253164,43241046.67583266,0.0022,43241046.68,2022-04-21T16:00:00.000Z
593,4103,FLETA,FLETA,fleta,6,2019-07-16T00:00:00.000Z,['bnb-chain'],,2000000000.0,2000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x40897C872214303b6F479a37E549eE1516B264A2'}",594,2000000000.0,43128507.390273795,2022-04-21T16:01:00.000Z,0.021564253695136898,0.0,-100.0,-0.00860155,-0.0045409,-1.60251091,-18.79417946,-39.28050553,-44.98018778,43128507.390273795,0.0022,43128507.39,2022-04-21T16:01:00.000Z
594,16334,ApolloX,APX,apollox,15,2021-12-21T09:51:43.000Z,[],10000000000.0,510092968.4105996,4168952331.5495,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x78f5d389f5cdccfc41594abab4b0ed02f31398b3'}",595,,,2022-04-21T16:00:00.000Z,0.08397758839541945,3514159.07777312,1.0752,0.94767809,3.89631993,5.9221895,13.55942604,33.34657627,25.90893767,42836377.34458303,0.0,839775883.95,2022-04-21T16:00:00.000Z
595,6928,Bella Protocol,BEL,bella-protocol,39,2020-09-07T00:00:00.000Z,"['defi', 'ethereum-ecosystem', 'yield-aggregator', 'binance-launchpool', 'chromia-ecosystem', 'polygon-ecosystem', 'bnb-chain']",100000000.0,48000000.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa91ac63d040deb1b7a5e4d4134ad23eb0ba07e14'}",596,,,2022-04-21T16:00:00.000Z,0.8901256917847841,8873778.33319933,-27.1309,-0.49972372,2.25600874,3.66887738,-2.59073907,10.96905796,-18.32593279,42726033.205669634,0.0,89012569.18,2022-04-21T16:00:00.000Z
596,14052,FC Porto Fan Token,PORTO,fc-porto,14,2021-11-08T06:40:54.000Z,"['sports', 'fan-token']",,7800000.0,40000000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x49f2145d6366099e13B10FbF80646C0F377eE7f6'}",597,7800000.0,42595501.184000604,2022-04-21T16:00:00.000Z,5.460961690256488,24927153.16869725,128.3914,-0.155316,3.33529631,1.35448823,40.48894093,87.50465647,73.46099684,42595501.184000604,0.0,218438467.61,2022-04-21T16:00:00.000Z
597,3795,ZEON,ZEON,zeon,4,2019-03-15T00:00:00.000Z,[],,30529103436.312363,50000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532'}",598,,,2022-04-21T16:00:00.000Z,0.0013852439348079452,167013.77068822,7.6022,0.7638819,-7.85364803,-47.7508689,49.57480375,20.92543809,35.67272851,42290255.3702761,0.0,69262196.74,2022-04-21T16:00:00.000Z
598,11234,Position Exchange,POSI,position-exchange,17,2021-08-12T00:00:00.000Z,[],100000000.0,49794149.90077594,59300000.0,"{'id': 1839, 'name': 'BNB Smart Chain (BEP20)', 'symbol': 'BNB', 'slug': 'bnb', 'token_address': '0x5CA42204cDaa70d5c773946e69dE942b85CA6706'}",599,52983843.892994486,44909969.218962796,2022-04-21T16:00:00.000Z,0.8476162905368363,12856554.88587652,-14.6327,0.60242519,-2.18899567,-0.81177948,-37.41532302,-56.82965805,-57.75975346,42206332.62933087,0.0,84761629.05,2022-04-21T16:00:00.000Z
599,4956,MAP Protocol,MAP,map-protocol,12,2020-01-06T00:00:00.000Z,['cross-chain'],,1755183690.0,10000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9e976f211daea0d652912ab99b0dc21a7fd728e4'}",600,7607635128.0,181145307.12250662,2022-04-21T16:00:00.000Z,0.023810987787229565,227899.31137426,-8.8228,-0.477143,-1.87628567,-3.83757916,-5.91388886,22.83773229,2.7067194,41792657.40693452,0.0,238109877.87,2022-04-21T16:00:00.000Z
